"Accession.New","MouseGeneName","ProteinID","Description","Sample1","Sample2","Sample3","Sample4","Sample5","10lgP","UniquePeptide","Accession.Number.ori","Accession.Number"
"EIF3C_MOUSE","Eif3c","Q8R1B4","Eukaryotic translation initiation factor 3 subunit C OS=Mus musculus GN=Eif3c PE=1 SV=1",7,2,7,5,2,228.37,10,"Q8R1B4|EIF3C_MOUSE","EIF3C_MOUSE"
"TXNL1_MOUSE","Txnl1","Q8CDN6","Thioredoxin-like protein 1 OS=Mus musculus GN=Txnl1 PE=1 SV=3",7,3,5,7,6,228.25,7,"Q8CDN6|TXNL1_MOUSE","TXNL1_MOUSE"
"PR3B1_MOUSE","Prl3b1","P09586","Prolactin-3B1 OS=Mus musculus GN=Prl3b1 PE=1 SV=1",8,5,6,3,2,228.04,8,"P09586|PR3B1_MOUSE","PR3B1_MOUSE"
"COR1B_MOUSE","Coro1b","Q9WUM3","Coronin-1B OS=Mus musculus GN=Coro1b PE=1 SV=1",6,6,4,3,5,227.98,7,"Q9WUM3|COR1B_MOUSE","COR1B_MOUSE"
"UBP5_MOUSE","Usp5","P56399","Ubiquitin carboxyl-terminal hydrolase 5 OS=Mus musculus GN=Usp5 PE=1 SV=1",3,5,1,5,5,227.97,9,"P56399|UBP5_MOUSE","UBP5_MOUSE"
"MYL9_MOUSE","Myl9","Q9CQ19","Myosin regulatory light polypeptide 9 OS=Mus musculus GN=Myl9 PE=1 SV=3",6,4,5,4,5,227.76,4,"Q9CQ19|MYL9_MOUSE","MYL9_MOUSE"
"PSMD3_MOUSE","Psmd3","P14685","26S proteasome non-ATPase regulatory subunit 3 OS=Mus musculus GN=Psmd3 PE=1 SV=3",5,9,3,4,3,227.24,12,"P14685|PSMD3_MOUSE","PSMD3_MOUSE"
"S10AB_MOUSE","S100a11","P50543","Protein S100-A11 OS=Mus musculus GN=S100a11 PE=1 SV=1",14,19,15,10,13,226.99,9,"P50543|S10AB_MOUSE","S10AB_MOUSE"
"SYIM_MOUSE","Iars2","Q8BIJ6","Isoleucine--tRNA ligase  mitochondrial OS=Mus musculus GN=Iars2 PE=1 SV=1",5,4,3,4,5,226.19,10,"Q8BIJ6|SYIM_MOUSE","SYIM_MOUSE"
"ROAA_MOUSE","Hnrnpab","Q99020","Heterogeneous nuclear ribonucleoprotein A/B OS=Mus musculus GN=Hnrnpab PE=1 SV=1",5,5,2,4,6,226.06,8,"Q99020|ROAA_MOUSE","ROAA_MOUSE"
"SODC_MOUSE","Sod1","P08228","Superoxide dismutase [Cu-Zn] OS=Mus musculus GN=Sod1 PE=1 SV=2",9,9,8,5,7,225.98,7,"P08228|SODC_MOUSE","SODC_MOUSE"
"ODP2_MOUSE","Dlat","Q8BMF4","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex  mitochondrial OS=Mus musculus GN=Dlat PE=1 SV=2",2,3,5,5,4,225.74,9,"Q8BMF4|ODP2_MOUSE","ODP2_MOUSE"
"MYL6_MOUSE","Myl6","Q60605","Myosin light polypeptide 6 OS=Mus musculus GN=Myl6 PE=1 SV=3",10,10,9,12,14,225.64,11,"Q60605|MYL6_MOUSE","MYL6_MOUSE"
"PCBP2_MOUSE","Pcbp2","Q61990","Poly(rC)-binding protein 2 OS=Mus musculus GN=Pcbp2 PE=1 SV=1",6,5,2,4,5,225.55,6,"Q61990|PCBP2_MOUSE","PCBP2_MOUSE"
"P4HA1_MOUSE","P4ha1","Q60715","Prolyl 4-hydroxylase subunit alpha-1 OS=Mus musculus GN=P4ha1 PE=1 SV=2",6,6,2,5,4,225.21,11,"Q60715|P4HA1_MOUSE","P4HA1_MOUSE"
"ITA3_MOUSE","Itga3","Q62470","Integrin alpha-3 OS=Mus musculus GN=Itga3 PE=1 SV=1",7,5,5,3,2,225.16,11,"Q62470|ITA3_MOUSE","ITA3_MOUSE"
"ARP2_MOUSE","Actr2","P61161","Actin-related protein 2 OS=Mus musculus GN=Actr2 PE=1 SV=1",7,3,9,2,1,224.89,10,"P61161|ARP2_MOUSE","ARP2_MOUSE"
"TALDO_MOUSE","Taldo1","Q93092","Transaldolase OS=Mus musculus GN=Taldo1 PE=1 SV=2",8,4,5,4,8,224.78,11,"Q93092|TALDO_MOUSE","TALDO_MOUSE"
"CNDP2_MOUSE","Cndp2","Q9D1A2","Cytosolic non-specific dipeptidase OS=Mus musculus GN=Cndp2 PE=1 SV=1",6,5,6,5,5,224.77,10,"Q9D1A2|CNDP2_MOUSE","CNDP2_MOUSE"
"ERLN2_MOUSE","Erlin2","Q8BFZ9","Erlin-2 OS=Mus musculus GN=Erlin2 PE=1 SV=1",7,3,7,5,4,224.74,9,"Q8BFZ9|ERLN2_MOUSE","ERLN2_MOUSE"
"CRIP2_MOUSE","Crip2","Q9DCT8","Cysteine-rich protein 2 OS=Mus musculus GN=Crip2 PE=1 SV=1",5,7,1,1,4,224.7,6,"Q9DCT8|CRIP2_MOUSE","CRIP2_MOUSE"
"LPP_MOUSE","Lpp","Q8BFW7","Lipoma-preferred partner homolog OS=Mus musculus GN=Lpp PE=1 SV=1",2,3,0,4,5,224.32,8,"Q8BFW7|LPP_MOUSE","LPP_MOUSE"
"ALDH2_MOUSE","Aldh2","P47738","Aldehyde dehydrogenase  mitochondrial OS=Mus musculus GN=Aldh2 PE=1 SV=1",5,1,2,2,1,224.17,9,"P47738|ALDH2_MOUSE","ALDH2_MOUSE"
"RSU1_MOUSE","Rsu1","Q01730","Ras suppressor protein 1 OS=Mus musculus GN=Rsu1 PE=1 SV=3",7,3,3,2,3,224.06,8,"Q01730|RSU1_MOUSE","RSU1_MOUSE"
"SYIC_MOUSE","Iars","Q8BU30","Isoleucine--tRNA ligase  cytoplasmic OS=Mus musculus GN=Iars PE=1 SV=2",10,3,5,2,3,223.32,13,"Q8BU30|SYIC_MOUSE","SYIC_MOUSE"
"DDB1_MOUSE","Ddb1","Q3U1J4","DNA damage-binding protein 1 OS=Mus musculus GN=Ddb1 PE=1 SV=2",9,1,6,3,5,222.99,13,"Q3U1J4|DDB1_MOUSE","DDB1_MOUSE"
"RAN_MOUSE","Ran","P62827","GTP-binding nuclear protein Ran OS=Mus musculus GN=Ran PE=1 SV=3",9,10,4,4,5,222.89,11,"P62827|RAN_MOUSE","RAN_MOUSE"
"PRS6B_MOUSE","Psmc4","P54775","26S proteasome regulatory subunit 6B OS=Mus musculus GN=Psmc4 PE=1 SV=2",7,6,3,6,6,222.45,8,"P54775|PRS6B_MOUSE","PRS6B_MOUSE"
"DNPEP_MOUSE","Dnpep","Q9Z2W0","Aspartyl aminopeptidase OS=Mus musculus GN=Dnpep PE=1 SV=2",3,5,7,3,2,222.29,10,"Q9Z2W0|DNPEP_MOUSE","DNPEP_MOUSE"
"IPO7_MOUSE","Ipo7","Q9EPL8","Importin-7 OS=Mus musculus GN=Ipo7 PE=1 SV=2",6,2,2,6,2,222.01,10,"Q9EPL8|IPO7_MOUSE","IPO7_MOUSE"
"FAF2_MOUSE","Faf2","Q3TDN2","FAS-associated factor 2 OS=Mus musculus GN=Faf2 PE=1 SV=2",3,6,5,3,2,221.91,10,"Q3TDN2|FAF2_MOUSE","FAF2_MOUSE"
"DDX6_MOUSE","Ddx6","P54823","Probable ATP-dependent RNA helicase DDX6 OS=Mus musculus GN=Ddx6 PE=1 SV=1",4,4,0,5,5,221.36,8,"P54823|DDX6_MOUSE","DDX6_MOUSE"
"RS4X_MOUSE","Rps4x","P62702","40S ribosomal protein S4  X isoform OS=Mus musculus GN=Rps4x PE=1 SV=2",4,4,8,8,7,220.92,13,"P62702|RS4X_MOUSE","RS4X_MOUSE"
"ODPA_MOUSE","Pdha1","P35486","Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial OS=Mus musculus GN=Pdha1 PE=1 SV=1",6,4,2,3,3,220.89,11,"P35486|ODPA_MOUSE","ODPA_MOUSE"
"RL7_MOUSE","Rpl7","P14148","60S ribosomal protein L7 OS=Mus musculus GN=Rpl7 PE=1 SV=2",6,8,4,5,7,220.74,11,"P14148|RL7_MOUSE","RL7_MOUSE"
"AL7A1_MOUSE","Aldh7a1","Q9DBF1","Alpha-aminoadipic semialdehyde dehydrogenase OS=Mus musculus GN=Aldh7a1 PE=1 SV=4",4,4,7,5,3,220.74,8,"Q9DBF1|AL7A1_MOUSE","AL7A1_MOUSE"
"TRAP1_MOUSE","Trap1","Q9CQN1","Heat shock protein 75 kDa  mitochondrial OS=Mus musculus GN=Trap1 PE=1 SV=1",3,3,6,5,2,220.56,6,"Q9CQN1|TRAP1_MOUSE","TRAP1_MOUSE"
"PSA2_MOUSE","Psma2","P49722","Proteasome subunit alpha type-2 OS=Mus musculus GN=Psma2 PE=1 SV=3",5,6,2,3,4,220.39,7,"P49722|PSA2_MOUSE","PSA2_MOUSE"
"RHG01_MOUSE","Arhgap1","Q5FWK3","Rho GTPase-activating protein 1 OS=Mus musculus GN=Arhgap1 PE=1 SV=1",4,3,3,5,7,220.29,11,"Q5FWK3|RHG01_MOUSE","RHG01_MOUSE"
"RS8_MOUSE","Rps8","P62242","40S ribosomal protein S8 OS=Mus musculus GN=Rps8 PE=1 SV=2",9,11,6,6,5,219.48,11,"P62242|RS8_MOUSE","RS8_MOUSE"
"PSME2_MOUSE","Psme2","P97372","Proteasome activator complex subunit 2 OS=Mus musculus GN=Psme2 PE=1 SV=4",5,4,2,3,5,219.3,8,"P97372|PSME2_MOUSE","PSME2_MOUSE"
"AATC_MOUSE","Got1","P05201","Aspartate aminotransferase  cytoplasmic OS=Mus musculus GN=Got1 PE=1 SV=3",6,2,3,4,6,219.24,10,"P05201|AATC_MOUSE","AATC_MOUSE"
"PSD12_MOUSE","Psmd12","Q9D8W5","26S proteasome non-ATPase regulatory subunit 12 OS=Mus musculus GN=Psmd12 PE=1 SV=4",7,1,6,2,2,219.06,8,"Q9D8W5|PSD12_MOUSE","PSD12_MOUSE"
"ML12B_MOUSE","Myl12b","Q3THE2","Myosin regulatory light chain 12B OS=Mus musculus GN=Myl12b PE=1 SV=2",4,4,7,7,7,218.3,4,"Q3THE2|ML12B_MOUSE","ML12B_MOUSE"
"AIMP2_MOUSE","Aimp2","Q8R010","Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Mus musculus GN=Aimp2 PE=1 SV=2",5,1,1,3,1,218.13,6,"Q8R010|AIMP2_MOUSE","AIMP2_MOUSE"
"MIC60_MOUSE","Immt","Q8CAQ8","MICOS complex subunit Mic60 OS=Mus musculus GN=Immt PE=1 SV=1",0,1,4,5,2,217.76,9,"Q8CAQ8|MIC60_MOUSE","MIC60_MOUSE"
"RL12_MOUSE","Rpl12","P35979","60S ribosomal protein L12 OS=Mus musculus GN=Rpl12 PE=1 SV=2",8,8,7,8,7,217.32,7,"P35979|RL12_MOUSE","RL12_MOUSE"
"SYWC_MOUSE","Wars","P32921","Tryptophan--tRNA ligase  cytoplasmic OS=Mus musculus GN=Wars PE=1 SV=2",6,2,5,5,3,217.3,10,"P32921|SYWC_MOUSE","SYWC_MOUSE"
"HNRPM_MOUSE","Hnrnpm","Q9D0E1","Heterogeneous nuclear ribonucleoprotein M OS=Mus musculus GN=Hnrnpm PE=1 SV=3",6,3,4,3,4,217.2,5,"Q9D0E1|HNRPM_MOUSE","HNRPM_MOUSE"
"NSF1C_MOUSE","Nsfl1c","Q9CZ44","NSFL1 cofactor p47 OS=Mus musculus GN=Nsfl1c PE=1 SV=1",4,5,2,2,3,217.13,6,"Q9CZ44|NSF1C_MOUSE","NSF1C_MOUSE"
"GSHR_MOUSE","Gsr","P47791","Glutathione reductase  mitochondrial OS=Mus musculus GN=Gsr PE=1 SV=3",2,2,5,2,7,217.06,7,"P47791|GSHR_MOUSE","GSHR_MOUSE"
"DPYL3_MOUSE","Dpysl3","Q62188","Dihydropyrimidinase-related protein 3 OS=Mus musculus GN=Dpysl3 PE=1 SV=1",5,3,1,5,4,216.97,6,"Q62188|DPYL3_MOUSE","DPYL3_MOUSE"
"PRS4_MOUSE","Psmc1","P62192","26S proteasome regulatory subunit 4 OS=Mus musculus GN=Psmc1 PE=1 SV=1",4,3,5,3,2,216.27,6,"P62192|PRS4_MOUSE","PRS4_MOUSE"
"COPE_MOUSE","Cope","O89079","Coatomer subunit epsilon OS=Mus musculus GN=Cope PE=1 SV=3",7,7,3,3,4,215.71,6,"O89079|COPE_MOUSE","COPE_MOUSE"
"EEA1_MOUSE","Eea1","Q8BL66","Early endosome antigen 1 OS=Mus musculus GN=Eea1 PE=1 SV=2",2,4,2,3,5,215.53,9,"Q8BL66|EEA1_MOUSE","EEA1_MOUSE"
"RIR1_MOUSE","Rrm1","P07742","Ribonucleoside-diphosphate reductase large subunit OS=Mus musculus GN=Rrm1 PE=1 SV=2",4,1,5,1,3,215.49,8,"P07742|RIR1_MOUSE","RIR1_MOUSE"
"NP1L4_MOUSE","Nap1l4","Q78ZA7","Nucleosome assembly protein 1-like 4 OS=Mus musculus GN=Nap1l4 PE=1 SV=1",4,3,5,3,5,215.35,5,"Q78ZA7|NP1L4_MOUSE","NP1L4_MOUSE"
"PRDX3_MOUSE","Prdx3","P20108","Thioredoxin-dependent peroxide reductase  mitochondrial OS=Mus musculus GN=Prdx3 PE=1 SV=1",5,5,5,6,4,214.86,8,"P20108|PRDX3_MOUSE","PRDX3_MOUSE"
"SF3B3_MOUSE","Sf3b3","Q921M3","Splicing factor 3B subunit 3 OS=Mus musculus GN=Sf3b3 PE=1 SV=1",3,5,3,4,4,214.55,8,"Q921M3|SF3B3_MOUSE","SF3B3_MOUSE"
"SERA_MOUSE","Phgdh","Q61753","D-3-phosphoglycerate dehydrogenase OS=Mus musculus GN=Phgdh PE=1 SV=3",5,3,3,4,3,213.67,7,"Q61753|SERA_MOUSE","SERA_MOUSE"
"DDX5_MOUSE","Ddx5","Q61656","Probable ATP-dependent RNA helicase DDX5 OS=Mus musculus GN=Ddx5 PE=1 SV=2",4,4,7,4,5,213.63,9,"Q61656|DDX5_MOUSE","DDX5_MOUSE"
"2AAB_MOUSE","Ppp2r1b","Q7TNP2","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform OS=Mus musculus GN=Ppp2r1b PE=1 SV=2",7,4,4,4,5,213.59,2,"Q7TNP2|2AAB_MOUSE","2AAB_MOUSE"
"HCDH_MOUSE","Hadh","Q61425","Hydroxyacyl-coenzyme A dehydrogenase  mitochondrial OS=Mus musculus GN=Hadh PE=1 SV=2",5,4,3,4,3,213.48,8,"Q61425|HCDH_MOUSE","HCDH_MOUSE"
"G3BP1_MOUSE","G3bp1","P97855","Ras GTPase-activating protein-binding protein 1 OS=Mus musculus GN=G3bp1 PE=1 SV=1",11,2,9,9,2,213.48,7,"P97855|G3BP1_MOUSE","G3BP1_MOUSE"
"FUS_MOUSE","Fus","P56959","RNA-binding protein FUS OS=Mus musculus GN=Fus PE=1 SV=1",5,3,3,3,3,213.34,7,"P56959|FUS_MOUSE","FUS_MOUSE"
"H31_MOUSE","Hist1h3a","P68433","Histone H3.1 OS=Mus musculus GN=Hist1h3a PE=1 SV=2",16,10,16,16,22,212.5,2,"P68433|H31_MOUSE","H31_MOUSE"
"FKB10_MOUSE","Fkbp10","Q61576","Peptidyl-prolyl cis-trans isomerase FKBP10 OS=Mus musculus GN=Fkbp10 PE=1 SV=2",5,2,2,3,1,212.39,7,"Q61576|FKB10_MOUSE","FKB10_MOUSE"
"XPP1_MOUSE","Xpnpep1","Q6P1B1","Xaa-Pro aminopeptidase 1 OS=Mus musculus GN=Xpnpep1 PE=1 SV=1",2,3,6,3,2,212.04,7,"Q6P1B1|XPP1_MOUSE","XPP1_MOUSE"
"U5S1_MOUSE","Eftud2","O08810","116 kDa U5 small nuclear ribonucleoprotein component OS=Mus musculus GN=Eftud2 PE=1 SV=1",4,2,3,5,4,212.04,10,"O08810|U5S1_MOUSE","U5S1_MOUSE"
"DEST_MOUSE","Dstn","Q9R0P5","Destrin OS=Mus musculus GN=Dstn PE=1 SV=3",9,5,6,8,9,211.94,9,"Q9R0P5|DEST_MOUSE","DEST_MOUSE"
"EWS_MOUSE","Ewsr1","Q61545","RNA-binding protein EWS OS=Mus musculus GN=Ewsr1 PE=1 SV=2",2,5,2,1,1,211.93,7,"Q61545|EWS_MOUSE","EWS_MOUSE"
"AP2A1_MOUSE","Ap2a1","P17426","AP-2 complex subunit alpha-1 OS=Mus musculus GN=Ap2a1 PE=1 SV=1",5,2,3,9,4,211.41,4,"P17426|AP2A1_MOUSE","AP2A1_MOUSE"
"COR1C_MOUSE","Coro1c","Q9WUM4","Coronin-1C OS=Mus musculus GN=Coro1c PE=1 SV=2",5,3,3,4,1,211.4,8,"Q9WUM4|COR1C_MOUSE","COR1C_MOUSE"
"EIF3E_MOUSE","Eif3e","P60229","Eukaryotic translation initiation factor 3 subunit E OS=Mus musculus GN=Eif3e PE=1 SV=1",6,1,7,5,5,211.34,11,"P60229|EIF3E_MOUSE","EIF3E_MOUSE"
"DDX17_MOUSE","Ddx17","Q501J6","Probable ATP-dependent RNA helicase DDX17 OS=Mus musculus GN=Ddx17 PE=1 SV=1",6,2,8,5,4,211.26,10,"Q501J6|DDX17_MOUSE","DDX17_MOUSE"
"UGPA_MOUSE","Ugp2","Q91ZJ5","UTP--glucose-1-phosphate uridylyltransferase OS=Mus musculus GN=Ugp2 PE=1 SV=3",4,3,2,2,5,211.12,8,"Q91ZJ5|UGPA_MOUSE","UGPA_MOUSE"
"VAPA_MOUSE","Vapa","Q9WV55","Vesicle-associated membrane protein-associated protein A OS=Mus musculus GN=Vapa PE=1 SV=2",7,9,4,7,6,211.05,7,"Q9WV55|VAPA_MOUSE","VAPA_MOUSE"
"CD36_MOUSE","Cd36","Q08857","Platelet glycoprotein 4 OS=Mus musculus GN=Cd36 PE=1 SV=2",1,1,0,9,2,211.04,10,"Q08857|CD36_MOUSE","CD36_MOUSE"
"ACADM_MOUSE","Acadm","P45952","Medium-chain specific acyl-CoA dehydrogenase  mitochondrial OS=Mus musculus GN=Acadm PE=1 SV=1",5,4,5,3,6,210.62,10,"P45952|ACADM_MOUSE","ACADM_MOUSE"
"RS2_MOUSE","Rps2","P25444","40S ribosomal protein S2 OS=Mus musculus GN=Rps2 PE=1 SV=3",13,8,6,6,8,210.59,10,"P25444|RS2_MOUSE","RS2_MOUSE"
"GNAS2_MOUSE","Gnas","P63094","Guanine nucleotide-binding protein G(s) subunit alpha isoforms short OS=Mus musculus GN=Gnas PE=1 SV=1",5,5,6,5,5,210.34,7,"P63094|GNAS2_MOUSE","GNAS2_MOUSE"
"GNAS1_MOUSE","Gnas","Q6R0H7","Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas OS=Mus musculus GN=Gnas PE=1 SV=1",5,5,6,5,5,210.34,7,"Q6R0H7|GNAS1_MOUSE","GNAS1_MOUSE"
"PLIN3_MOUSE","Plin3","Q9DBG5","Perilipin-3 OS=Mus musculus GN=Plin3 PE=1 SV=1",2,3,2,4,3,210.19,6,"Q9DBG5|PLIN3_MOUSE","PLIN3_MOUSE"
"RL6_MOUSE","Rpl6","P47911","60S ribosomal protein L6 OS=Mus musculus GN=Rpl6 PE=1 SV=3",7,7,6,10,8,209.86,8,"P47911|RL6_MOUSE","RL6_MOUSE"
"HNRPD_MOUSE","Hnrnpd","Q60668","Heterogeneous nuclear ribonucleoprotein D0 OS=Mus musculus GN=Hnrnpd PE=1 SV=2",5,5,4,4,4,209.54,6,"Q60668|HNRPD_MOUSE","HNRPD_MOUSE"
"PSMD7_MOUSE","Psmd7","P26516","26S proteasome non-ATPase regulatory subunit 7 OS=Mus musculus GN=Psmd7 PE=1 SV=2",7,3,7,3,2,209.15,8,"P26516|PSMD7_MOUSE","PSMD7_MOUSE"
"NUCB1_MOUSE","Nucb1","Q02819","Nucleobindin-1 OS=Mus musculus GN=Nucb1 PE=1 SV=2",4,8,1,2,4,209.11,9,"Q02819|NUCB1_MOUSE","NUCB1_MOUSE"
"LONM_MOUSE","Lonp1","Q8CGK3","Lon protease homolog  mitochondrial OS=Mus musculus GN=Lonp1 PE=1 SV=2",5,2,4,3,4,209.09,8,"Q8CGK3|LONM_MOUSE","LONM_MOUSE"
"RCN3_MOUSE","Rcn3","Q8BH97","Reticulocalbin-3 OS=Mus musculus GN=Rcn3 PE=1 SV=1",6,6,1,5,5,209.01,6,"Q8BH97|RCN3_MOUSE","RCN3_MOUSE"
"DNM1L_MOUSE","Dnm1l","Q8K1M6","Dynamin-1-like protein OS=Mus musculus GN=Dnm1l PE=1 SV=2",4,1,3,5,3,208.93,8,"Q8K1M6|DNM1L_MOUSE","DNM1L_MOUSE"
"FINC_MOUSE","Fn1","P11276","Fibronectin OS=Mus musculus GN=Fn1 PE=1 SV=4",1,5,3,0,1,208.87,9,"P11276|FINC_MOUSE","FINC_MOUSE"
"TAGL_MOUSE","Tagln","P37804","Transgelin OS=Mus musculus GN=Tagln PE=1 SV=3",9,5,7,9,8,208.34,10,"P37804|TAGL_MOUSE","TAGL_MOUSE"
"GLSK_MOUSE","Gls","D3Z7P3","Glutaminase kidney isoform  mitochondrial OS=Mus musculus GN=Gls PE=1 SV=1",4,1,2,4,1,208.3,7,"D3Z7P3|GLSK_MOUSE","GLSK_MOUSE"
"RL10_MOUSE","Rpl10","Q6ZWV3","60S ribosomal protein L10 OS=Mus musculus GN=Rpl10 PE=1 SV=3",4,5,5,5,3,208.29,6,"Q6ZWV3|RL10_MOUSE","RL10_MOUSE"
"SNX9_MOUSE","Snx9","Q91VH2","Sorting nexin-9 OS=Mus musculus GN=Snx9 PE=1 SV=1",4,3,4,1,2,208.22,7,"Q91VH2|SNX9_MOUSE","SNX9_MOUSE"
"LMAN2_MOUSE","Lman2","Q9DBH5","Vesicular integral-membrane protein VIP36 OS=Mus musculus GN=Lman2 PE=1 SV=2",6,4,4,3,3,208.12,8,"Q9DBH5|LMAN2_MOUSE","LMAN2_MOUSE"
"RS5_MOUSE","Rps5","P97461","40S ribosomal protein S5 OS=Mus musculus GN=Rps5 PE=1 SV=3",3,4,3,3,6,207.97,7,"P97461|RS5_MOUSE","RS5_MOUSE"
"CUL4B_MOUSE","Cul4b","A2A432","Cullin-4B OS=Mus musculus GN=Cul4b PE=1 SV=1",4,1,3,5,1,207.59,9,"A2A432|CUL4B_MOUSE","CUL4B_MOUSE"
"BTF3_MOUSE","Btf3","Q64152","Transcription factor BTF3 OS=Mus musculus GN=Btf3 PE=1 SV=3",2,2,1,1,2,207.1,4,"Q64152|BTF3_MOUSE","BTF3_MOUSE"
"ACADV_MOUSE","Acadvl","P50544","Very long-chain specific acyl-CoA dehydrogenase  mitochondrial OS=Mus musculus GN=Acadvl PE=1 SV=3",3,1,5,1,1,207.08,8,"P50544|ACADV_MOUSE","ACADV_MOUSE"
"RCN2_MOUSE","Rcn2","Q8BP92","Reticulocalbin-2 OS=Mus musculus GN=Rcn2 PE=1 SV=1",3,4,2,4,3,206.96,6,"Q8BP92|RCN2_MOUSE","RCN2_MOUSE"
"PRS7_MOUSE","Psmc2","P46471","26S proteasome regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5",5,2,3,2,3,206.92,8,"P46471|PRS7_MOUSE","PRS7_MOUSE"
"SYDC_MOUSE","Dars","Q922B2","Aspartate--tRNA ligase  cytoplasmic OS=Mus musculus GN=Dars PE=1 SV=2",2,3,6,3,3,206.82,8,"Q922B2|SYDC_MOUSE","SYDC_MOUSE"
"PURA_MOUSE","Pura","P42669","Transcriptional activator protein Pur-alpha OS=Mus musculus GN=Pura PE=1 SV=1",2,1,2,1,3,206.78,5,"P42669|PURA_MOUSE","PURA_MOUSE"
"LEG3_MOUSE","Lgals3","P16110","Galectin-3 OS=Mus musculus GN=Lgals3 PE=1 SV=3",12,5,9,7,12,206.5,11,"P16110|LEG3_MOUSE","LEG3_MOUSE"
"SEPT8_MOUSE","Sept8","Q8CHH9","Septin-8 OS=Mus musculus GN=Sept8 PE=1 SV=4",5,5,7,5,4,206.24,6,"Q8CHH9|SEPT8_MOUSE","SEPT8_MOUSE"
"CPNS1_MOUSE","Capns1","O88456","Calpain small subunit 1 OS=Mus musculus GN=Capns1 PE=1 SV=1",2,3,2,6,7,205.99,6,"O88456|CPNS1_MOUSE","CPNS1_MOUSE"
"CY1_MOUSE","Cyc1","Q9D0M3","Cytochrome c1  heme protein  mitochondrial OS=Mus musculus GN=Cyc1 PE=1 SV=1",5,3,2,2,4,205.17,6,"Q9D0M3|CY1_MOUSE","CY1_MOUSE"
"VTNC_MOUSE","Vtn","P29788","Vitronectin OS=Mus musculus GN=Vtn PE=1 SV=2",3,5,4,2,3,205,5,"P29788|VTNC_MOUSE","VTNC_MOUSE"
"GNAI3_MOUSE","Gnai3","Q9DC51","Guanine nucleotide-binding protein G(k) subunit alpha OS=Mus musculus GN=Gnai3 PE=1 SV=3",4,12,18,10,13,204.95,2,"Q9DC51|GNAI3_MOUSE","GNAI3_MOUSE"
"TMM43_MOUSE","Tmem43","Q9DBS1","Transmembrane protein 43 OS=Mus musculus GN=Tmem43 PE=1 SV=1",6,4,3,3,5,204.94,6,"Q9DBS1|TMM43_MOUSE","TMM43_MOUSE"
"6PGL_MOUSE","Pgls","Q9CQ60","6-phosphogluconolactonase OS=Mus musculus GN=Pgls PE=1 SV=1",3,3,0,2,4,204.27,7,"Q9CQ60|6PGL_MOUSE","6PGL_MOUSE"
"EIF1_MOUSE","Eif1","P48024","Eukaryotic translation initiation factor 1 OS=Mus musculus GN=Eif1 PE=1 SV=2",4,1,4,5,3,204.03,7,"P48024|EIF1_MOUSE","EIF1_MOUSE"
"SYQ_MOUSE","Qars","Q8BML9","Glutamine--tRNA ligase OS=Mus musculus GN=Qars PE=1 SV=1",7,3,2,2,4,204.02,7,"Q8BML9|SYQ_MOUSE","SYQ_MOUSE"
"IF4A3_MOUSE","Eif4a3","Q91VC3","Eukaryotic initiation factor 4A-III OS=Mus musculus GN=Eif4a3 PE=1 SV=3",6,4,6,1,1,203.95,5,"Q91VC3|IF4A3_MOUSE","IF4A3_MOUSE"
"STRAP_MOUSE","Strap","Q9Z1Z2","Serine-threonine kinase receptor-associated protein OS=Mus musculus GN=Strap PE=1 SV=2",4,3,1,1,2,203.8,7,"Q9Z1Z2|STRAP_MOUSE","STRAP_MOUSE"
"ROA0_MOUSE","Hnrnpa0","Q9CX86","Heterogeneous nuclear ribonucleoprotein A0 OS=Mus musculus GN=Hnrnpa0 PE=1 SV=1",3,2,1,4,5,203.51,6,"Q9CX86|ROA0_MOUSE","ROA0_MOUSE"
"DYN2_MOUSE","Dnm2","P39054","Dynamin-2 OS=Mus musculus GN=Dnm2 PE=1 SV=2",2,1,4,2,3,203.38,9,"P39054|DYN2_MOUSE","DYN2_MOUSE"
"ARPC5_MOUSE","Arpc5","Q9CPW4","Actin-related protein 2/3 complex subunit 5 OS=Mus musculus GN=Arpc5 PE=1 SV=3",2,1,4,3,3,203.04,3,"Q9CPW4|ARPC5_MOUSE","ARPC5_MOUSE"
"UB2L3_MOUSE","Ube2l3","P68037","Ubiquitin-conjugating enzyme E2 L3 OS=Mus musculus GN=Ube2l3 PE=1 SV=1",7,4,4,5,6,202.93,5,"P68037|UB2L3_MOUSE","UB2L3_MOUSE"
"COX5A_MOUSE","Cox5a","P12787","Cytochrome c oxidase subunit 5A  mitochondrial OS=Mus musculus GN=Cox5a PE=1 SV=2",3,5,2,7,4,202.25,10,"P12787|COX5A_MOUSE","COX5A_MOUSE"
"ATLA3_MOUSE","Atl3","Q91YH5","Atlastin-3 OS=Mus musculus GN=Atl3 PE=1 SV=1",3,1,2,4,4,201.87,6,"Q91YH5|ATLA3_MOUSE","ATLA3_MOUSE"
