Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 1,Coverage (%) Sample 2,Coverage (%) Sample 3,Coverage (%) Sample 4,Coverage (%) Sample 5,Area Sample 1,Area Sample 2,Area Sample 3,Area Sample 4,Area Sample 5,#Peptides,#Unique,#Spec Sample 1,#Spec Sample 2,#Spec Sample 3,#Spec Sample 4,#Spec Sample 5,PTM,Avg. Mass,Description
468,683,Q8BH97|RCN3_MOUSE,209.01,38,34,38,5,30,27,1.74E+07,1.71E+07,4.37E+05,2.11E+07,1.36E+07,6,6,6,6,1,5,5,,38002,Reticulocalbin-3 OS=Mus musculus GN=Rcn3 PE=1 SV=1
618,374,Q8K1M6|DNM1L_MOUSE,208.93,15,7,1,6,8,7,1.00E+07,1.76E+07,1.75E+06,8.98E+06,2.57E+06,8,8,4,1,3,5,3,Carbamidomethylation,82658,Dynamin-1-like protein OS=Mus musculus GN=Dnm1l PE=1 SV=2
856,346,P11276|FINC_MOUSE,208.87,8,1,3,3,0,1,1.08E+06,1.08E+07,2.13E+06,,6.05E+05,9,9,1,5,3,0,1,Carbamidomethylation; Deamidation (NQ),272536,Fibronectin OS=Mus musculus GN=Fn1 PE=1 SV=4
289,398,P37804|TAGL_MOUSE,208.34,47,41,25,32,33,38,1.90E+08,6.03E+07,9.76E+07,1.08E+08,1.34E+08,10,10,9,5,7,9,8,Carbamidomethylation,22576,Transgelin OS=Mus musculus GN=Tagln PE=1 SV=3
791,593,D3Z7P3|GLSK_MOUSE,208.3,17,13,4,7,10,4,7.80E+06,4.42E+06,4.71E+06,1.57E+07,8.10E+06,7,7,4,1,2,4,1,Carbamidomethylation,73964,Glutaminase kidney isoform  mitochondrial OS=Mus musculus GN=Gls PE=1 SV=1
488,1069,Q6ZWV3|RL10_MOUSE,208.29,25,19,25,25,25,24,1.77E+07,2.84E+07,1.72E+07,2.00E+07,1.24E+07,6,6,4,5,5,5,3,Carbamidomethylation,24604,60S ribosomal protein L10 OS=Mus musculus GN=Rpl10 PE=1 SV=3
690,655,Q91VH2|SNX9_MOUSE,208.22,14,9,9,12,3,6,9.76E+06,7.96E+06,6.32E+06,4.05E+06,7.07E+06,7,7,4,3,4,1,2,Carbamidomethylation,66546,Sorting nexin-9 OS=Mus musculus GN=Snx9 PE=1 SV=1
521,440,Q9DBH5|LMAN2_MOUSE,208.12,28,22,14,12,12,8,1.49E+08,4.42E+07,2.63E+07,2.25E+07,1.80E+07,8,8,6,4,4,3,3,Carbamidomethylation,40430,Vesicular integral-membrane protein VIP36 OS=Mus musculus GN=Lman2 PE=1 SV=2
540,828,P97461|RS5_MOUSE,207.97,30,16,26,20,20,27,2.51E+07,9.17E+06,7.23E+06,8.63E+06,1.23E+07,7,7,3,4,3,3,6,Carbamidomethylation,22889,40S ribosomal protein S5 OS=Mus musculus GN=Rps5 PE=1 SV=3
689,513,A2A432|CUL4B_MOUSE,207.59,15,9,1,9,9,1,5.85E+06,7.35E+06,3.06E+06,7.81E+06,1.74E+05,9,9,4,1,3,5,1,Carbamidomethylation; Deamidation (NQ),110699,Cullin-4B OS=Mus musculus GN=Cul4b PE=1 SV=1
1007,1088,Q64152|BTF3_MOUSE,207.1,34,20,25,11,14,14,9.55E+06,3.81E+06,7.05E+05,1.66E+06,2.97E+06,4,4,2,2,1,1,2,,22031,Transcription factor BTF3 OS=Mus musculus GN=Btf3 PE=1 SV=3
807,358,P50544|ACADV_MOUSE,207.08,23,8,4,14,4,3,4.98E+06,3.79E+05,8.77E+06,6.55E+05,1.85E+05,8,8,3,1,5,1,1,Deamidation (NQ),70876,Very long-chain specific acyl-CoA dehydrogenase  mitochondrial OS=Mus musculus GN=Acadvl PE=1 SV=3
627,651,Q8BP92|RCN2_MOUSE,206.96,27,16,22,13,16,11,3.23E+07,1.23E+07,2.46E+06,3.12E+07,7.78E+06,6,6,3,4,2,4,3,,37271,Reticulocalbin-2 OS=Mus musculus GN=Rcn2 PE=1 SV=1
662,486,P46471|PRS7_MOUSE,206.92,25,16,7,10,5,9,1.25E+07,3.32E+06,2.45E+06,9.05E+06,7.28E+06,9,8,5,2,3,2,3,,48648,26S proteasome regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5
597,396,Q922B2|SYDC_MOUSE,206.82,21,6,8,13,7,8,1.18E+07,1.11E+07,1.96E+07,1.47E+07,1.88E+07,8,8,2,3,6,3,3,Carbamidomethylation,57147,Aspartate--tRNA ligase  cytoplasmic OS=Mus musculus GN=Dars PE=1 SV=2
947,844,P42669|PURA_MOUSE,206.78,27,12,8,17,9,16,2.65E+06,9.22E+05,5.07E+06,4.99E+06,2.68E+06,5,5,2,1,2,1,3,,34884,Transcriptional activator protein Pur-alpha OS=Mus musculus GN=Pura PE=1 SV=1
254,577,P16110|LEG3_MOUSE,206.5,33,29,9,29,28,28,2.19E+08,1.26E+08,1.18E+08,1.99E+07,1.52E+08,11,11,12,5,9,7,12,Deamidation (NQ),27515,Galectin-3 OS=Mus musculus GN=Lgals3 PE=1 SV=3
418,417,Q8CHH9|SEPT8_MOUSE,206.24,30,16,17,25,12,12,1.30E+07,8.68E+06,1.14E+07,1.18E+07,2.10E+06,8,6,5,5,7,5,4,Carbamidomethylation; Oxidation (M); Deamidation (NQ),49812,Septin-8 OS=Mus musculus GN=Sept8 PE=1 SV=4
524,592,O88456|CPNS1_MOUSE,205.99,43,9,14,9,24,41,4.07E+06,3.88E+06,2.57E+06,6.30E+06,1.06E+07,7,6,2,3,2,6,7,Carbamidomethylation; Deamidation (NQ),28463,Calpain small subunit 1 OS=Mus musculus GN=Capns1 PE=1 SV=1
638,573,Q9D0M3|CY1_MOUSE,205.17,37,28,13,8,9,21,1.29E+07,1.41E+07,4.77E+06,6.86E+06,2.07E+07,6,6,5,3,2,2,4,Carbamidomethylation,35328,Cytochrome c1  heme protein  mitochondrial OS=Mus musculus GN=Cyc1 PE=1 SV=1
605,861,P29788|VTNC_MOUSE,205,18,8,15,15,10,8,1.74E+07,2.80E+07,9.31E+06,7.27E+06,9.57E+06,5,5,3,5,4,2,3,Carbamidomethylation,54849,Vitronectin OS=Mus musculus GN=Vtn PE=1 SV=2
196,575,Q9DC51|GNAI3_MOUSE,204.95,28,20,13,19,14,24,3.28E+06,1.20E+06,2.47E+06,,2.53E+06,7,2,4,12,18,10,13,Carbamidomethylation,40538,Guanine nucleotide-binding protein G(k) subunit alpha OS=Mus musculus GN=Gnai3 PE=1 SV=3
505,582,Q9DBS1|TMM43_MOUSE,204.94,25,25,16,9,9,23,4.49E+07,3.83E+07,1.26E+07,3.11E+07,3.67E+07,6,6,6,4,3,3,5,,44783,Transmembrane protein 43 OS=Mus musculus GN=Tmem43 PE=1 SV=1
788,489,Q9CQ60|6PGL_MOUSE,204.27,51,29,26,0,9,18,1.39E+07,5.31E+06,,7.78E+06,1.66E+07,8,7,3,3,0,2,4,Carbamidomethylation,27254,6-phosphogluconolactonase OS=Mus musculus GN=Pgls PE=1 SV=1
603,798,P48024|EIF1_MOUSE,204.03,62,47,13,48,50,50,1.17E+07,6.08E+06,5.82E+06,1.73E+07,1.41E+07,7,7,4,1,4,5,3,Carbamidomethylation; Deamidation (NQ),12747,Eukaryotic translation initiation factor 1 OS=Mus musculus GN=Eif1 PE=1 SV=2
571,534,Q8BML9|SYQ_MOUSE,204.02,16,13,5,7,6,11,1.51E+07,1.27E+06,4.59E+06,4.67E+06,6.73E+06,7,7,7,3,2,2,4,Carbamidomethylation; Deamidation (NQ),87677,Glutamine--tRNA ligase OS=Mus musculus GN=Qars PE=1 SV=1
566,540,Q91VC3|IF4A3_MOUSE,203.95,29,24,16,24,4,4,1.16E+07,3.14E+06,8.35E+06,,,6,5,6,4,6,1,1,Carbamidomethylation,46840,Eukaryotic initiation factor 4A-III OS=Mus musculus GN=Eif4a3 PE=1 SV=3
829,578,Q9Z1Z2|STRAP_MOUSE,203.8,31,22,17,4,7,11,1.09E+07,7.42E+06,8.65E+05,1.32E+06,3.25E+06,7,7,4,3,1,1,2,Carbamidomethylation,38442,Serine-threonine kinase receptor-associated protein OS=Mus musculus GN=Strap PE=1 SV=2
667,686,Q9CX86|ROA0_MOUSE,203.51,30,17,12,5,20,25,2.23E+07,1.85E+07,6.13E+06,1.06E+07,2.17E+07,6,6,3,2,1,4,5,Carbamidomethylation,30530,Heterogeneous nuclear ribonucleoprotein A0 OS=Mus musculus GN=Hnrnpa0 PE=1 SV=1
770,363,P39054|DYN2_MOUSE,203.38,13,3,1,5,4,5,3.55E+06,6.80E+06,4.41E+06,6.31E+06,9.15E+06,9,9,2,1,4,2,3,Carbamidomethylation,98145,Dynamin-2 OS=Mus musculus GN=Dnm2 PE=1 SV=2
765,1092,Q9CPW4|ARPC5_MOUSE,203.04,44,31,23,44,31,44,2.56E+07,6.64E+05,2.18E+07,3.00E+07,3.59E+07,3,3,2,1,4,3,3,Carbamidomethylation,16288,Actin-related protein 2/3 complex subunit 5 OS=Mus musculus GN=Arpc5 PE=1 SV=3
420,868,P68037|UB2L3_MOUSE,202.93,52,42,26,36,36,43,2.85E+07,2.47E+07,1.37E+07,2.29E+07,3.33E+07,5,5,7,4,4,5,6,Carbamidomethylation; Deamidation (NQ),17862,Ubiquitin-conjugating enzyme E2 L3 OS=Mus musculus GN=Ube2l3 PE=1 SV=1
507,888,P12787|COX5A_MOUSE,202.25,42,32,42,31,40,29,1.05E+07,3.84E+07,5.77E+06,3.05E+07,2.22E+07,10,10,3,5,2,7,4,,16101,Cytochrome c oxidase subunit 5A  mitochondrial OS=Mus musculus GN=Cox5a PE=1 SV=2
686,525,Q91YH5|ATLA3_MOUSE,201.87,19,9,3,6,11,9,3.37E+06,1.25E+06,2.95E+06,8.77E+06,7.48E+06,6,6,3,1,2,4,4,Carbamidomethylation,60575,Atlastin-3 OS=Mus musculus GN=Atl3 PE=1 SV=1
373,336,P51174|ACADL_MOUSE,201.67,27,15,15,9,18,22,2.23E+07,3.54E+07,1.18E+07,3.76E+07,4.51E+07,11,11,5,6,3,7,8,Carbamidomethylation,47908,Long-chain specific acyl-CoA dehydrogenase  mitochondrial OS=Mus musculus GN=Acadl PE=1 SV=2
537,453,P46978|STT3A_MOUSE,201.52,14,11,2,4,3,7,1.32E+07,5.00E+06,1.52E+07,1.14E+07,1.53E+07,11,10,6,2,4,3,4,,80598,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Mus musculus GN=Stt3a PE=1 SV=1
820,550,Q7TSV4|PGM2_MOUSE,201.47,20,9,20,0,0,9,5.87E+06,1.14E+07,,,5.94E+06,9,9,2,7,0,0,3,Carbamidomethylation; Deamidation (NQ),68748,Phosphoglucomutase-2 OS=Mus musculus GN=Pgm2 PE=1 SV=1
544,620,Q99K48|NONO_MOUSE,201.31,18,9,11,5,7,6,2.11E+07,2.53E+07,9.08E+06,1.47E+07,1.70E+07,8,7,3,5,1,5,5,Carbamidomethylation; Deamidation (NQ),54541,Non-POU domain-containing octamer-binding protein OS=Mus musculus GN=Nono PE=1 SV=3
594,766,Q9JL35|HMGN5_MOUSE,201.25,32,25,11,11,5,25,2.36E+07,5.36E+06,1.41E+07,1.71E+06,1.34E+07,6,6,5,3,4,1,4,,45344,High mobility group nucleosome-binding domain-containing protein 5 OS=Mus musculus GN=Hmgn5 PE=1 SV=2
620,423,Q91VD9|NDUS1_MOUSE,200.43,18,4,9,7,5,12,2.57E+06,3.89E+06,2.52E+06,3.03E+06,1.01E+07,7,7,2,3,3,2,6,Carbamidomethylation; Deamidation (NQ),79777,NADH-ubiquinone oxidoreductase 75 kDa subunit  mitochondrial OS=Mus musculus GN=Ndufs1 PE=1 SV=2
730,511,P97449|AMPN_MOUSE,200.34,11,5,0,4,6,4,5.99E+06,,7.40E+06,1.51E+07,7.11E+06,8,8,3,0,3,5,2,Carbamidomethylation,109651,Aminopeptidase N OS=Mus musculus GN=Anpep PE=1 SV=4
644,706,Q791V5|MTCH2_MOUSE,200.14,24,12,15,7,21,19,1.29E+07,1.75E+07,1.15E+07,1.14E+07,3.02E+07,5,5,2,3,2,4,5,Carbamidomethylation,33499,Mitochondrial carrier homolog 2 OS=Mus musculus GN=Mtch2 PE=1 SV=1
682,543,Q61543|GSLG1_MOUSE,200.13,9,3,6,3,6,3,6.02E+06,1.42E+07,2.39E+06,7.08E+06,9.42E+06,6,6,2,4,2,4,2,Carbamidomethylation; Deamidation (NQ),133734,Golgi apparatus protein 1 OS=Mus musculus GN=Glg1 PE=1 SV=1
724,409,P39447|ZO1_MOUSE,200.06,12,1,4,1,3,6,7.55E+05,7.44E+06,2.25E+05,9.95E+06,1.30E+07,10,10,1,4,1,3,4,,194740,Tight junction protein ZO-1 OS=Mus musculus GN=Tjp1 PE=1 SV=2
901,694,P0DOV1|IFI5B_MOUSE,199.53,25,4,15,8,8,16,1.01E+06,1.26E+07,3.55E+06,3.85E+06,1.36E+07,5,3,1,3,1,2,3,Carbamidomethylation,46977,Interferon-activable protein 205-B OS=Mus musculus GN=Mnda PE=1 SV=1
441,298,Q921T2|TOIP1_MOUSE,199.44,27,14,17,12,9,12,1.83E+07,2.13E+07,8.99E+06,1.66E+07,1.42E+07,10,9,6,5,5,4,4,Carbamidomethylation; Deamidation (NQ),66781,Torsin-1A-interacting protein 1 OS=Mus musculus GN=Tor1aip1 PE=1 SV=3
562,421,Q8VDW0|DX39A_MOUSE,198.9,26,15,18,2,10,4,1.74E+06,3.65E+05,,6.50E+06,,9,3,5,4,1,5,3,Carbamidomethylation,49067,ATP-dependent RNA helicase DDX39A OS=Mus musculus GN=Ddx39a PE=1 SV=1
543,519,Q99JI4|PSMD6_MOUSE,198.69,28,14,14,15,19,4,1.70E+07,1.36E+07,3.30E+06,6.77E+06,7.27E+05,7,7,5,5,3,5,1,Carbamidomethylation,45536,26S proteasome non-ATPase regulatory subunit 6 OS=Mus musculus GN=Psmd6 PE=1 SV=1
549,527,O88685|PRS6A_MOUSE,198.6,29,17,7,15,11,14,7.98E+06,2.88E+06,4.70E+06,4.19E+06,6.04E+06,8,7,5,2,6,3,3,Carbamidomethylation; Oxidation (M),49549,26S proteasome regulatory subunit 6A OS=Mus musculus GN=Psmc3 PE=1 SV=2
642,687,O54724|CAVN1_MOUSE,198.39,20,5,12,0,20,20,2.60E+06,6.64E+06,,2.91E+07,8.35E+06,5,5,1,3,0,7,5,Deamidation (NQ),43954,Caveolae-associated protein 1 OS=Mus musculus GN=Cavin1 PE=1 SV=1
478,376,Q9WVJ2|PSD13_MOUSE,198.24,31,11,13,22,10,12,8.86E+06,1.32E+07,6.35E+06,2.55E+06,6.15E+06,8,8,4,5,6,3,4,Carbamidomethylation; Deamidation (NQ),42809,26S proteasome non-ATPase regulatory subunit 13 OS=Mus musculus GN=Psmd13 PE=1 SV=1
653,357,Q64521|GPDM_MOUSE,198.24,17,8,9,4,9,2,9.86E+06,1.90E+07,4.16E+06,1.94E+07,4.88E+06,8,8,4,4,2,4,1,Carbamidomethylation; Deamidation (NQ),80954,Glycerol-3-phosphate dehydrogenase  mitochondrial OS=Mus musculus GN=Gpd2 PE=1 SV=2
581,333,Q9JIF0|ANM1_MOUSE,198.02,33,19,8,14,11,8,2.05E+07,2.57E+06,6.26E+06,8.36E+06,5.99E+06,10,10,6,2,4,4,2,Carbamidomethylation,42436,Protein arginine N-methyltransferase 1 OS=Mus musculus GN=Prmt1 PE=1 SV=1
910,1078,P51859|HDGF_MOUSE,197.91,33,19,26,0,11,33,1.04E+07,1.51E+07,,2.79E+06,1.43E+07,4,4,2,3,0,1,4,,26269,Hepatoma-derived growth factor OS=Mus musculus GN=Hdgf PE=1 SV=2
526,876,P18572|BASI_MOUSE,197.9,16,8,11,12,12,15,7.72E+06,1.97E+07,1.11E+07,1.65E+07,2.36E+07,6,6,3,3,4,4,6,Carbamidomethylation,42445,Basigin OS=Mus musculus GN=Bsg PE=1 SV=2
761,883,O70194|EIF3D_MOUSE,197.85,12,8,3,7,11,7,1.40E+07,9.76E+06,1.86E+06,1.40E+07,2.32E+06,6,6,4,1,2,4,2,Carbamidomethylation,63989,Eukaryotic translation initiation factor 3 subunit D OS=Mus musculus GN=Eif3d PE=1 SV=2
631,586,P54728|RD23B_MOUSE,197.77,26,26,9,12,7,5,1.78E+07,5.02E+06,2.03E+06,3.25E+06,5.25E+05,6,6,7,3,3,2,1,Carbamidomethylation,43513,UV excision repair protein RAD23 homolog B OS=Mus musculus GN=Rad23b PE=1 SV=2
579,875,Q99KV1|DJB11_MOUSE,197.74,19,10,10,8,15,15,6.89E+06,6.19E+06,7.63E+06,1.69E+07,2.01E+07,6,6,3,2,3,4,6,Carbamidomethylation,40555,DnaJ homolog subfamily B member 11 OS=Mus musculus GN=Dnajb11 PE=1 SV=1
652,341,P42225|STAT1_MOUSE,197.45,15,4,9,1,6,5,1.01E+07,2.91E+07,2.12E+06,6.82E+06,3.37E+06,9,9,2,6,1,3,3,Deamidation (NQ),87197,Signal transducer and activator of transcription 1 OS=Mus musculus GN=Stat1 PE=1 SV=1
860,530,Q8CIN4|PAK2_MOUSE,197.25,21,9,5,4,11,2,2.20E+06,5.16E+06,4.52E+06,4.43E+06,2.86E+06,6,4,3,2,1,3,1,Carbamidomethylation,57930,Serine/threonine-protein kinase PAK 2 OS=Mus musculus GN=Pak2 PE=1 SV=1
273,758,Q3THW5|H2AV_MOUSE,197.23,48,42,31,37,34,45,3.73E+07,2.62E+07,3.89E+06,9.52E+07,1.16E+08,10,7,7,4,5,11,13,,13509,Histone H2A.V OS=Mus musculus GN=H2afv PE=1 SV=3
273,759,P0C0S6|H2AZ_MOUSE,197.23,48,42,31,37,34,45,3.73E+07,2.62E+07,3.89E+06,9.52E+07,1.16E+08,10,7,7,4,5,11,13,,13553,Histone H2A.Z OS=Mus musculus GN=H2afz PE=1 SV=2
451,720,Q9D1G1|RAB1B_MOUSE,197,33,17,23,32,15,27,6.35E+06,1.03E+06,7.55E+05,,1.33E+06,7,2,4,5,6,3,6,,22187,Ras-related protein Rab-1B OS=Mus musculus GN=Rab1b PE=1 SV=1
595,637,P32067|LA_MOUSE,196.7,20,14,5,8,10,5,2.81E+07,5.47E+06,1.26E+07,5.46E+06,3.89E+06,6,6,6,3,3,3,2,Carbamidomethylation,47756,Lupus La protein homolog OS=Mus musculus GN=Ssb PE=1 SV=1
661,411,P70333|HNRH2_MOUSE,196.69,22,14,0,12,13,10,3.51E+05,,1.32E+06,1.10E+06,,8,2,4,0,4,4,3,Carbamidomethylation,49280,Heterogeneous nuclear ribonucleoprotein H2 OS=Mus musculus GN=Hnrnph2 PE=1 SV=1
397,451,Q9DCH4|EIF3F_MOUSE,196.13,27,10,13,17,17,20,2.30E+07,3.17E+07,1.34E+07,1.40E+07,2.29E+07,7,7,6,6,5,4,6,Deamidation (NQ),37984,Eukaryotic translation initiation factor 3 subunit F OS=Mus musculus GN=Eif3f PE=1 SV=2
989,431,P12382|PFKAL_MOUSE,195.62,13,5,2,1,7,2,2.81E+06,1.17E+06,,9.11E+06,1.39E+06,7,5,2,1,1,3,1,Carbamidomethylation,85360,ATP-dependent 6-phosphofructokinase  liver type OS=Mus musculus GN=Pfkl PE=1 SV=4
927,436,Q68FL6|SYMC_MOUSE,195.43,12,5,5,0,1,6,6.68E+06,2.46E+06,,2.07E+06,5.11E+06,7,7,3,2,0,1,3,Carbamidomethylation,101431,Methionine--tRNA ligase  cytoplasmic OS=Mus musculus GN=Mars PE=1 SV=1
810,518,Q99KC8|VMA5A_MOUSE,195.38,16,9,3,1,6,1,6.74E+06,2.73E+06,6.84E+05,8.93E+06,1.41E+06,8,8,4,2,1,3,1,Carbamidomethylation; Deamidation (NQ),87143,von Willebrand factor A domain-containing protein 5A OS=Mus musculus GN=Vwa5a PE=1 SV=2
512,803,Q9ER72|SYCC_MOUSE,195.3,10,6,6,6,6,6,3.94E+06,4.93E+06,2.52E+06,7.49E+06,2.48E+06,5,5,4,4,4,4,4,Deamidation (NQ),94860,Cysteine--tRNA ligase  cytoplasmic OS=Mus musculus GN=Cars PE=1 SV=2
759,689,Q8BH95|ECHM_MOUSE,195.2,32,28,12,0,17,9,1.13E+07,7.40E+06,,2.60E+06,1.68E+07,5,5,6,2,0,2,3,Carbamidomethylation,31474,Enoyl-CoA hydratase  mitochondrial OS=Mus musculus GN=Echs1 PE=1 SV=1
573,1050,P97371|PSME1_MOUSE,195.03,19,19,14,8,13,14,2.03E+07,7.98E+06,2.24E+06,1.07E+07,1.00E+07,6,6,5,3,2,3,5,,28673,Proteasome activator complex subunit 1 OS=Mus musculus GN=Psme1 PE=1 SV=2
639,585,P63005|LIS1_MOUSE,194.9,25,20,13,8,4,16,1.67E+07,8.29E+06,6.82E+06,4.34E+06,2.26E+07,6,6,5,4,2,1,4,Carbamidomethylation,46670,Platelet-activating factor acetylhydrolase IB subunit alpha OS=Mus musculus GN=Pafah1b1 PE=1 SV=2
716,871,P99026|PSB4_MOUSE,194.65,31,25,22,17,22,23,7.19E+06,1.55E+07,3.04E+06,8.08E+06,1.57E+07,4,4,3,3,2,3,3,Deamidation (NQ),29116,Proteasome subunit beta type-4 OS=Mus musculus GN=Psmb4 PE=1 SV=1
501,407,O08573|LEG9_MOUSE,194.64,39,21,10,15,17,7,3.60E+07,7.87E+06,3.37E+07,2.51E+07,8.83E+06,8,8,8,2,6,3,2,Carbamidomethylation; Deamidation (NQ),40036,Galectin-9 OS=Mus musculus GN=Lgals9 PE=1 SV=1
359,454,P51658|DHB2_MOUSE,194.05,23,20,12,14,20,15,2.31E+07,2.43E+07,2.26E+07,7.43E+07,3.36E+07,7,7,6,3,6,9,6,Deamidation (NQ),41836,Estradiol 17-beta-dehydrogenase 2 OS=Mus musculus GN=Hsd17b2 PE=1 SV=2
713,698,P47962|RL5_MOUSE,193.84,30,18,21,14,0,7,3.16E+07,3.05E+07,2.12E+07,,1.96E+07,5,5,3,4,5,0,2,Carbamidomethylation; Deamidation (NQ),34401,60S ribosomal protein L5 OS=Mus musculus GN=Rpl5 PE=1 SV=3
452,761,P60766|CDC42_MOUSE,193.32,40,16,20,9,17,34,1.25E+07,2.38E+07,5.05E+06,1.43E+07,2.41E+07,9,7,4,5,2,5,8,Carbamidomethylation,21259,Cell division control protein 42 homolog OS=Mus musculus GN=Cdc42 PE=1 SV=2
712,696,Q6PHZ2|KCC2D_MOUSE,193.22,17,14,9,6,14,4,7.64E+05,6.09E+05,,1.63E+06,,5,2,5,2,2,4,1,Carbamidomethylation; Deamidation (NQ),56369,Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Mus musculus GN=Camk2d PE=1 SV=1
608,399,Q07076|ANXA7_MOUSE,193.11,22,19,13,3,5,6,3.68E+07,1.93E+07,5.77E+06,9.25E+06,1.70E+07,9,9,8,4,1,2,2,Carbamidomethylation,49925,Annexin A7 OS=Mus musculus GN=Anxa7 PE=1 SV=2
497,812,P16125|LDHB_MOUSE,193.08,19,19,5,16,17,18,9.81E+06,1.80E+06,8.52E+06,1.93E+07,1.31E+07,6,6,4,2,5,4,6,Carbamidomethylation; Deamidation (NQ),36572,L-lactate dehydrogenase B chain OS=Mus musculus GN=Ldhb PE=1 SV=2
861,636,Q05D44|IF2P_MOUSE,192.96,10,8,3,4,0,4,4.29E+06,3.96E+04,1.06E+06,,1.16E+06,6,6,4,2,2,0,2,,137616,Eukaryotic translation initiation factor 5B OS=Mus musculus GN=Eif5b PE=1 SV=2
723,349,F6ZDS4|TPR_MOUSE,192.78,6,0,2,2,2,2,,2.86E+06,6.57E+06,4.29E+06,5.02E+06,9,9,0,2,4,4,3,Deamidation (NQ),273988,Nucleoprotein TPR OS=Mus musculus GN=Tpr PE=1 SV=1
1003,690,P30416|FKBP4_MOUSE,192.54,21,18,0,5,6,0,1.28E+07,,6.91E+06,4.77E+06,,5,5,4,0,2,2,0,Carbamidomethylation,51572,Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Mus musculus GN=Fkbp4 PE=1 SV=5
683,624,O88477|IF2B1_MOUSE,192.51,14,11,6,11,3,6,8.69E+06,1.68E+07,8.62E+06,5.60E+06,6.36E+06,5,5,4,3,4,1,2,Deamidation (NQ),63451,Insulin-like growth factor 2 mRNA-binding protein 1 OS=Mus musculus GN=Igf2bp1 PE=1 SV=1
748,560,Q8VI75|IPO4_MOUSE,192.06,9,5,5,3,2,2,3.80E+06,9.47E+06,2.10E+06,2.67E+06,2.40E+06,7,7,5,4,2,1,1,Carbamidomethylation,119275,Importin-4 OS=Mus musculus GN=Ipo4 PE=1 SV=1
557,783,P53026|RL10A_MOUSE,192.02,29,12,14,18,16,24,2.29E+07,1.90E+07,1.50E+07,4.37E+07,6.47E+07,7,7,2,3,3,5,6,Carbamidomethylation,24916,60S ribosomal protein L10a OS=Mus musculus GN=Rpl10a PE=1 SV=3
681,520,Q6A0A9|F120A_MOUSE,191.26,11,6,6,5,1,7,9.93E+06,8.17E+06,1.04E+07,2.39E+06,1.36E+07,7,7,3,3,3,1,4,Carbamidomethylation,121646,Constitutive coactivator of PPAR-gamma-like protein 1 OS=Mus musculus GN=FAM120A PE=1 SV=2
443,869,P29391|FRIL1_MOUSE,191.23,37,25,37,30,37,37,1.54E+07,2.32E+07,1.51E+07,1.79E+07,2.82E+07,4,4,3,5,4,6,6,,20802,Ferritin light chain 1 OS=Mus musculus GN=Ftl1 PE=1 SV=2
383,477,P06467|HBAZ_MOUSE,191.21,59,40,46,20,25,39,1.62E+07,1.05E+08,3.18E+06,8.35E+05,7.43E+07,11,7,5,7,3,5,8,Carbamidomethylation,16235,Hemoglobin subunit zeta OS=Mus musculus GN=Hbz PE=2 SV=2
867,1023,Q9R0P9|UCHL1_MOUSE,191.05,34,34,16,8,10,16,7.97E+06,1.80E+06,4.48E+06,2.21E+06,1.06E+07,5,5,4,1,1,1,3,Carbamidomethylation,24838,Ubiquitin carboxyl-terminal hydrolase isozyme L1 OS=Mus musculus GN=Uchl1 PE=1 SV=1
525,717,P50580|PA2G4_MOUSE,190.93,20,11,4,16,16,10,3.87E+07,3.19E+06,3.18E+07,2.05E+07,4.45E+07,7,7,4,1,4,6,5,,43699,Proliferation-associated protein 2G4 OS=Mus musculus GN=Pa2g4 PE=1 SV=3
677,942,P10518|HEM2_MOUSE,190.92,29,18,23,24,18,7,6.30E+06,5.55E+06,2.16E+06,5.10E+06,9.38E+06,5,5,3,4,3,3,2,Deamidation (NQ),36024,Delta-aminolevulinic acid dehydratase OS=Mus musculus GN=Alad PE=1 SV=1
399,442,P53994|RAB2A_MOUSE,190.79,44,25,37,25,25,32,2.52E+07,4.51E+07,3.06E+07,5.56E+07,5.55E+07,8,8,5,6,5,5,6,Carbamidomethylation; Deamidation (NQ),23548,Ras-related protein Rab-2A OS=Mus musculus GN=Rab2a PE=1 SV=1
637,499,Q8R0X7|SGPL1_MOUSE,190.4,19,10,5,9,7,8,1.88E+07,1.24E+07,1.05E+07,3.53E+06,1.73E+07,7,7,4,2,4,3,3,,63677,Sphingosine-1-phosphate lyase 1 OS=Mus musculus GN=Sgpl1 PE=1 SV=1
376,891,P62835|RAP1A_MOUSE,190.32,33,26,21,32,22,22,,,7.84E+05,2.74E+06,1.97E+06,7,1,6,8,7,4,4,Carbamidomethylation; Deamidation (NQ),20987,Ras-related protein Rap-1A OS=Mus musculus GN=Rap1a PE=1 SV=1
706,1015,Q8C0I1|ADAS_MOUSE,190.2,11,4,7,7,7,4,2.97E+06,1.48E+06,3.48E+06,5.22E+06,4.18E+06,5,4,2,3,3,3,3,,71684,Alkyldihydroxyacetonephosphate synthase  peroxisomal OS=Mus musculus GN=Agps PE=1 SV=1
